Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand,Quarter,Year,State
Others,632594,0.076071315791309,4,2018,karnataka
Xiaomi,2696059,0.26261575149612704,1,2019,karnataka
Samsung,2083753,0.202972694598786,1,2019,karnataka
Vivo,1632251,0.15899311661773902,1,2019,karnataka
Oppo,1014741,0.09884315227854101,1,2019,karnataka
Apple,483281,0.047075083667976005,1,2019,karnataka
OnePlus,462205,0.045022128009909006,1,2019,karnataka
Motorola,380185,0.037032783586173006,1,2019,karnataka
Realme,326719,0.031824806398177,1,2019,karnataka
Lenovo,222143,0.021638343554278003,1,2019,karnataka
Huawei,207401,0.020202365555074,1,2019,karnataka
Others,757436,0.073779774237218,1,2019,karnataka
Xiaomi,3131468,0.261651507045361,2,2019,karnataka
Samsung,2435855,0.20352918557493702,2,2019,karnataka
Vivo,1973047,0.16485901213786203,2,2019,karnataka
Oppo,1222575,0.10215291717047101,2,2019,karnataka
Apple,543779,0.045435749255499,2,2019,karnataka
OnePlus,509568,0.042577230596669007,2,2019,karnataka
Motorola,425807,0.035578534815129,2,2019,karnataka
Realme,377624,0.031552578118792,2,2019,karnataka
Lenovo,248166,0.02073564471916,2,2019,karnataka
Huawei,239690,0.020027427942326002,2,2019,karnataka
Others,860508,0.07190021262378801,2,2019,karnataka
Xiaomi,3553970,0.260649098006428,3,2019,karnataka
Samsung,2769407,0.20310904047099101,3,2019,karnataka
Vivo,2325265,0.170535548942708,3,2019,karnataka
Oppo,1434039,0.105172798829489,3,2019,karnataka
Apple,599161,0.043942625911481,3,2019,karnataka
OnePlus,553290,0.040578434662075,3,2019,karnataka
Motorola,461794,0.033868093868203004,3,2019,karnataka
Realme,435781,0.031960293581076,3,2019,karnataka
Huawei,273180,0.020035093316318,3,2019,karnataka
Lenovo,260999,0.019141735560677,3,2019,karnataka
Others,968189,0.07100723685054901,3,2019,karnataka
Xiaomi,3999086,0.25992706339562,4,2019,karnataka
Samsung,3116527,0.20256371358434502,4,2019,karnataka
Vivo,2711261,0.176222794365781,4,2019,karnataka
Oppo,1667783,0.10840025385078901,4,2019,karnataka
Apple,645777,0.04197332070839,4,2019,karnataka
OnePlus,588307,0.038237965096296005,4,2019,karnataka
Realme,506808,0.032940805760468005,4,2019,karnataka
Motorola,498395,0.032393989216801006,4,2019,karnataka
Huawei,304839,0.019813503905256002,4,2019,karnataka
Lenovo,279895,0.01819222827644,4,2019,karnataka
Others,1066738,0.06933436183980901,4,2019,karnataka
Xiaomi,4413738,0.25937257962341104,1,2020,karnataka
Samsung,3434923,0.20185267891247402,1,2020,karnataka
Vivo,3081057,0.181057802265736,1,2020,karnataka
Oppo,1888027,0.110949592700937,1,2020,karnataka
Apple,688203,0.040442134855891,1,2020,karnataka
OnePlus,616490,0.036227932335819,1,2020,karnataka
Realme,577066,0.033911187531512,1,2020,karnataka
Motorola,528879,0.031079486489377004,1,2020,karnataka
Huawei,332377,0.019532079135075,1,2020,karnataka
Lenovo,299776,0.017616286791193002,1,2020,karnataka
Others,1156444,0.06795823935857001,1,2020,karnataka
Xiaomi,4835717,0.259213193673069,2,2020,karnataka
Samsung,3760784,0.201592614157234,2,2020,karnataka
Vivo,3448934,0.184876244186257,2,2020,karnataka
Oppo,2113499,0.11329174672852801,2,2020,karnataka
Apple,721866,0.038694818423825,2,2020,karnataka
Realme,645204,0.034585437776991,2,2020,karnataka
OnePlus,636867,0.034138542229619005,2,2020,karnataka
Motorola,562359,0.030144624340256002,2,2020,karnataka
Huawei,357407,0.019158401931111003,2,2020,karnataka
Lenovo,316928,0.016988570473503002,2,2020,karnataka
Others,1255801,0.06731580607960101,2,2020,karnataka
Xiaomi,5287266,0.258072146254676,3,2020,karnataka
Samsung,4123920,0.20128907556052303,3,2020,karnataka
Vivo,3885369,0.18964536999299503,3,2020,karnataka
Oppo,2361292,0.11525497192197201,3,2020,karnataka
Apple,764040,0.037292892512769,3,2020,karnataka
Realme,730583,0.035659851958872,3,2020,karnataka
OnePlus,665424,0.032479432631036004,3,2020,karnataka
Motorola,596112,0.02909630482903,3,2020,karnataka
Huawei,384491,0.018767056090162,3,2020,karnataka
Lenovo,336521,0.016425634104614003,3,2020,karnataka
Others,1352532,0.06601726414334501,3,2020,karnataka
Xiaomi,5759174,0.257103893173725,4,2020,karnataka
Samsung,4507034,0.201205240207423,4,2020,karnataka
Vivo,4315773,0.19266687208166403,4,2020,karnataka
Oppo,2613131,0.11665668609299601,4,2020,karnataka
Realme,827842,0.036956931867785,4,2020,karnataka
Apple,817087,0.03647680184027,4,2020,karnataka
OnePlus,698767,0.031194701900189,4,2020,karnataka
Motorola,629773,0.028114637639997,4,2020,karnataka
Huawei,412496,0.01841485037934,4,2020,karnataka
Lenovo,356004,0.015892906584419,4,2020,karnataka
Others,1463101,0.065316478232185,4,2020,karnataka
Xiaomi,6173033,0.25618675462212703,1,2021,karnataka
Samsung,4808995,0.19957787720299502,1,2021,karnataka
Vivo,4760972,0.197584876919792,1,2021,karnataka
Oppo,2840533,0.117884827550258,1,2021,karnataka
Realme,932695,0.038707731694012,1,2021,karnataka
Apple,874661,0.036299265366724,1,2021,karnataka
OnePlus,736433,0.030562671585691002,1,2021,karnataka
Motorola,644344,0.026740890291731004,1,2021,karnataka
Huawei,430094,0.017849311034373,1,2021,karnataka
Lenovo,358120,0.014862321417247,1,2021,karnataka
Others,1535952,0.063743472315046,1,2021,karnataka
Xiaomi,6567268,0.255029402132878,2,2021,karnataka
Vivo,5226819,0.202975198305713,2,2021,karnataka
Samsung,5073030,0.197003047218745,2,2021,karnataka
Oppo,3067347,0.11911553960399901,2,2021,karnataka
Realme,1108812,0.043058949541538,2,2021,karnataka
Apple,931735,0.036182446033309,2,2021,karnataka
OnePlus,794419,0.03084999768747,2,2021,karnataka
Motorola,635937,0.024695601413582003,2,2021,karnataka
Huawei,423934,0.016462802273913002,2,2021,karnataka
Lenovo,343779,0.013350110401439,2,2021,karnataka
Others,1577943,0.06127690538740901,2,2021,karnataka
Xiaomi,6973776,0.252542919823811,3,2021,karnataka
Vivo,5824764,0.21093348966824002,3,2021,karnataka
Samsung,5266120,0.19070318876639603,3,2021,karnataka
Oppo,3352923,0.12142015521640101,3,2021,karnataka
Realme,1315961,0.047655191866538,3,2021,karnataka
Apple,999896,0.036209458887143005,3,2021,karnataka
OnePlus,906742,0.032836052119666004,3,2021,karnataka
Motorola,618317,0.022391252681000003,3,2021,karnataka
Huawei,423894,0.015350568824664,3,2021,karnataka
Lenovo,322124,0.011665148910048,3,2021,karnataka
Others,1609704,0.058292573236087004,3,2021,karnataka
Xiaomi,7306532,0.248018323098655,4,2021,karnataka
Vivo,6391484,0.21695725739542102,4,2021,karnataka
Samsung,5458878,0.185300189961549,4,2021,karnataka
Oppo,3645496,0.12374541092584701,4,2021,karnataka
Realme,1586292,0.053846268213813005,4,2021,karnataka
Apple,1120969,0.038051000341280006,4,2021,karnataka
OnePlus,1018047,0.034557339894715,4,2021,karnataka
Motorola,606099,0.020573872476268,4,2021,karnataka
Huawei,403084,0.013682581250297001,4,2021,karnataka
Lenovo,295548,0.010032299777125001,4,2021,karnataka
Others,1627217,0.055235456665025,4,2021,karnataka
Xiaomi,7620184,0.24423393469092203,1,2022,karnataka
Vivo,6902224,0.22122265363121402,1,2022,karnataka
Samsung,5641275,0.180808073653278,1,2022,karnataka
Oppo,3941299,0.126322272869447,1,2022,karnataka
Realme,1813184,0.058114221735147006,1,2022,karnataka
Apple,1215812,0.038967897442429004,1,2022,karnataka
OnePlus,1110711,0.035599313328193,1,2022,karnataka
Motorola,595920,0.019099786351748003,1,2022,karnataka
Huawei,394470,0.012643127806038,1,2022,karnataka
Lenovo,290138,0.009299190851999001,1,2022,karnataka
Others,1675132,0.053689527639578,1,2022,karnataka
Xiaomi,202313,0.25799174683492604,1,2018,kerala
Samsung,163022,0.20788743458167902,1,2018,kerala
Apple,60282,0.076872264672576,1,2018,kerala
Oppo,59417,0.07576920722687501,1,2018,kerala
Vivo,56537,0.07209659977760301,1,2018,kerala
Realme,36851,0.046992797608724005,1,2018,kerala
Huawei,36819,0.046951990859288,1,2018,kerala
OnePlus,34552,0.044061087703906,1,2018,kerala
Lenovo,25828,0.032936147638819004,1,2018,kerala
Motorola,24841,0.031677514460891,1,2018,kerala
Others,83722,0.106763208634708,1,2018,kerala
Xiaomi,275516,0.258315542942113,2,2018,kerala
Samsung,221630,0.20779364458783,2,2018,kerala
Oppo,85046,0.079736580325843,2,2018,kerala
Vivo,82708,0.077544541607951,2,2018,kerala
Apple,78756,0.07383926487009401,2,2018,kerala
Huawei,50881,0.047704500429875,2,2018,kerala
Realme,49568,0.046473470987364006,2,2018,kerala
OnePlus,43088,0.040398017226911005,2,2018,kerala
Lenovo,34031,0.031906445512649005,2,2018,kerala
Motorola,33926,0.031808000660049005,2,2018,kerala
Others,111437,0.104479990849316,2,2018,kerala
Xiaomi,347221,0.257659183228232,3,2018,kerala
Samsung,278349,0.20655195392097603,3,2018,kerala
Vivo,114342,0.08484874569419,3,2018,kerala
Oppo,113855,0.084487361958091,3,2018,kerala
Apple,93612,0.069465819925526,3,2018,kerala
Huawei,69424,0.051516847012239006,3,2018,kerala
Realme,63176,0.046880449510907,3,2018,kerala
OnePlus,52471,0.038936685866259,3,2018,kerala
Motorola,43126,0.032002125262875006,3,2018,kerala
Lenovo,40146,0.029790783304813002,3,2018,kerala
Others,131876,0.097860044315886,3,2018,kerala
Xiaomi,453011,0.25778426996470705,4,2018,kerala
Samsung,360358,0.20506041565423802,4,2018,kerala
Vivo,159235,0.09061210042985701,4,2018,kerala
Oppo,155311,0.088379162432013,4,2018,kerala
Apple,119247,0.067857073758653,4,2018,kerala
Huawei,94927,0.054017865780168005,4,2018,kerala
Realme,82116,0.046727812597093,4,2018,kerala
OnePlus,62694,0.035675793791248,4,2018,kerala
Motorola,55176,0.031397703101188,4,2018,kerala
Lenovo,51340,0.029214841184845002,4,2018,kerala
Others,163911,0.093272961305984,4,2018,kerala
Xiaomi,548894,0.256897797647129,1,2019,kerala
Samsung,438229,0.20510347164498702,1,2019,kerala
Vivo,202577,0.09481172166932501,1,2019,kerala
Oppo,195876,0.09167546559432001,1,2019,kerala
Apple,141765,0.066349998876732,1,2019,kerala
Huawei,121756,0.056985225289990005,1,2019,kerala
Realme,98968,0.046319801705868004,1,2019,kerala
OnePlus,72822,0.034082739873744,1,2019,kerala
Motorola,63627,0.029779221800372003,1,2019,kerala
Lenovo,58335,0.027302417271358,1,2019,kerala
Others,193775,0.09069213862616901,1,2019,kerala
Xiaomi,646056,0.253338702916318,2,2019,kerala
Samsung,526625,0.20650608371922302,2,2019,kerala
Vivo,249735,0.09792888073604501,2,2019,kerala
Oppo,241558,0.094722424060855,2,2019,kerala
Apple,164485,0.06449969747079301,2,2019,kerala
Huawei,150573,0.059044368466849004,2,2019,kerala
Realme,116766,0.045787589597073006,2,2019,kerala
OnePlus,79737,0.031267364058902,2,2019,kerala
Motorola,74622,0.029261613062987003,2,2019,kerala
Lenovo,70249,0.027546823404114,2,2019,kerala
Others,229761,0.09009645250683501,2,2019,kerala
Xiaomi,747507,0.24992184791319702,3,2019,kerala
Samsung,622999,0.20829378364092102,3,2019,kerala
Vivo,304898,0.10193974315295701,3,2019,kerala
Oppo,292609,0.097831033015119,3,2019,kerala
Apple,189074,0.063215091594245,3,2019,kerala
Huawei,183186,0.06124649485801,3,2019,kerala
Realme,138602,0.046340258973447006,3,2019,kerala
OnePlus,87906,0.02939053408551,3,2019,kerala
Motorola,82456,0.027568378478770004,3,2019,kerala
Lenovo,75786,0.025338327488504002,3,2019,kerala
Others,265940,0.08891450679931501,3,2019,kerala
Xiaomi,865305,0.24695214355961703,4,2019,kerala
Samsung,732411,0.20902510261311702,4,2019,kerala
Vivo,370217,0.10565740603857701,4,2019,kerala
Oppo,354067,0.10104830622003001,4,2019,kerala
Huawei,219873,0.062750254142624,4,2019,kerala
Apple,216607,0.06181816002452001,4,2019,kerala
Realme,169629,0.048410959326335004,4,2019,kerala
OnePlus,96332,0.027492495586394,4,2019,kerala
Motorola,92194,0.026311538617407003,4,2019,kerala
Lenovo,84283,0.024053793189263,4,2019,kerala
Others,303020,0.08647984068211201,4,2019,kerala
Xiaomi,990472,0.242862985604842,1,2020,kerala
Samsung,858444,0.21048981981778703,1,2020,kerala
Vivo,448326,0.10992919626630202,1,2020,kerala
Oppo,423226,0.103774695241859,1,2020,kerala
Huawei,259148,0.06354289368455,1,2020,kerala
Apple,248003,0.06081014811015101,1,2020,kerala
Realme,202442,0.04963862535419,1,2020,kerala
OnePlus,103907,0.025477917846483,1,2020,kerala
Motorola,100697,0.024690828273238003,1,2020,kerala
Lenovo,96507,0.023663443440871002,1,2020,kerala
Others,347144,0.085119446359722,1,2020,kerala
Xiaomi,1124154,0.23772279229342302,2,2020,kerala
Samsung,1009812,0.213543098482419,2,2020,kerala
Vivo,545130,0.11527764502275802,2,2020,kerala
Oppo,505563,0.10691048383072001,2,2020,kerala
Huawei,303050,0.064085429758308,2,2020,kerala
Apple,274565,0.058061758856921004,2,2020,kerala
Realme,235063,0.049708343096113,2,2020,kerala
Motorola,111798,0.023641718779473003,2,2020,kerala
Lenovo,109268,0.023106704302362002,2,2020,kerala
OnePlus,109047,0.023059969836179,2,2020,kerala
Others,401394,0.084882055741318,2,2020,kerala
Xiaomi,1299988,0.23287677122333003,3,2020,kerala
Samsung,1205428,0.21593751679415202,3,2020,kerala
Vivo,688186,0.12328001003170701,3,2020,kerala
Oppo,608874,0.10907224620676001,3,2020,kerala
Huawei,356331,0.063832291349443,3,2020,kerala
Apple,315220,0.056467764183221004,3,2020,kerala
Realme,282157,0.050544936674847,3,2020,kerala
Lenovo,126302,0.022625441126417,3,2020,kerala
Motorola,124372,0.022279705497733,3,2020,kerala
OnePlus,117670,0.021079125091808003,3,2020,kerala
Others,457772,0.082004191820575,3,2020,kerala
Xiaomi,1466789,0.229646185970654,4,2020,kerala
Samsung,1399186,0.21906199757670403,4,2020,kerala
Vivo,811546,0.127058795532105,4,2020,kerala
Oppo,707082,0.11070350573156901,4,2020,kerala
Huawei,402396,0.06300068152259601,4,2020,kerala
Apple,364712,0.057100728037726006,4,2020,kerala
Realme,332456,0.052050603326763006,4,2020,kerala
Lenovo,139386,0.021822813831918003,4,2020,kerala
Motorola,134213,0.021012908848975,4,2020,kerala
OnePlus,127085,0.019896921468650002,4,2020,kerala
Others,502318,0.078644858152336,4,2020,kerala
Xiaomi,1589645,0.229156416594456,1,2021,kerala
Samsung,1517006,0.21868508938303202,1,2021,kerala
Vivo,906705,0.13070671043426402,1,2021,kerala
Oppo,775012,0.111722411442619,1,2021,kerala
Huawei,426164,0.06143397747393901,1,2021,kerala
Apple,398950,0.057510923759932005,1,2021,kerala
Realme,378100,0.054505277036296006,1,2021,kerala
Lenovo,140787,0.020295251092592,1,2021,kerala
Motorola,138567,0.019975225398277,1,2021,kerala
OnePlus,135957,0.019598978973879,1,2021,kerala
Others,530050,0.076409738410709,1,2021,kerala
Xiaomi,1714598,0.23119994746552802,2,2021,kerala
Samsung,1605779,0.216526568000924,2,2021,kerala
Vivo,999633,0.134792585250192,2,2021,kerala
Oppo,831538,0.11212630710848301,2,2021,kerala
Realme,444654,0.059958066812359004,2,2021,kerala
Huawei,427830,0.057689483788139005,2,2021,kerala
Apple,427612,0.05766008821638,2,2021,kerala
OnePlus,146086,0.019698538972662,2,2021,kerala
Lenovo,138448,0.018668615224505,2,2021,kerala
Motorola,138108,0.018622768919927,2,2021,kerala
Others,541797,0.073057030240896,2,2021,kerala
Xiaomi,1859763,0.23394937369683902,3,2021,kerala
Samsung,1678905,0.21119829421624803,3,2021,kerala
Vivo,1115818,0.140364617566679,3,2021,kerala
Oppo,896805,0.112813819867474,3,2021,kerala
Realme,528624,0.066498394537969,3,2021,kerala
Apple,461244,0.05802230978970101,3,2021,kerala
Huawei,422903,0.053199193652371,3,2021,kerala
OnePlus,167667,0.021091714180585003,3,2021,kerala
Motorola,135436,0.017037207093594003,3,2021,kerala
Lenovo,132669,0.016689131603858,3,2021,kerala
Others,549591,0.06913594379467601,3,2021,kerala
Xiaomi,1989367,0.23476653358996702,4,2021,kerala
Samsung,1752657,0.20683222777003402,4,2021,kerala
Vivo,1227761,0.144888898854234,4,2021,kerala
Oppo,961805,0.11350325296413301,4,2021,kerala
Realme,622033,0.07340653141857001,4,2021,kerala
Apple,507548,0.05989607980353501,4,2021,kerala
Huawei,412197,0.048643644358322004,4,2021,kerala
OnePlus,185990,0.021948804610912,4,2021,kerala
Motorola,137360,0.016209945703290003,4,2021,kerala
Lenovo,125313,0.014788271155477001,4,2021,kerala
Others,551779,0.065115809771519,4,2021,kerala
Xiaomi,2098370,0.23387205441994302,1,2022,kerala
Samsung,1826034,0.20351907576865103,1,2022,kerala
Vivo,1330622,0.14830335012241502,1,2022,kerala
Oppo,1032233,0.115046656380934,1,2022,kerala
Realme,705424,0.078622435565288,1,2022,kerala
Apple,550489,0.06135428611997801,1,2022,kerala
Huawei,408553,0.045534929230512,1,2022,kerala
OnePlus,199414,0.022225518788439,1,2022,kerala
Motorola,137230,0.015294853637846,1,2022,kerala
Lenovo,124999,0.013931657872748,1,2022,kerala
Others,558931,0.062295182093240004,1,2022,kerala
Xiaomi,2316,0.26366120218579203,1,2018,ladakh
Samsung,1720,0.19581056466302302,1,2018,ladakh
Vivo,1570,0.178734061930783,1,2018,ladakh
Oppo,1138,0.12955373406193002,1,2018,ladakh
Realme,429,0.048838797814207004,1,2018,ladakh
Apple,259,0.029485428051001003,1,2018,ladakh
OnePlus,233,0.026525500910746003,1,2018,ladakh
Motorola,161,0.018328779599271,1,2018,ladakh
Lenovo,159,0.018101092896174002,1,2018,ladakh
Micromax,117,0.013319672131147,1,2018,ladakh
Others,682,0.077641165755919,1,2018,ladakh
Xiaomi,3442,0.266449914847499,2,2018,ladakh
Samsung,2443,0.18911596222325402,2,2018,ladakh
Vivo,2394,0.18532280538783003,2,2018,ladakh
Oppo,1754,0.135779532435361,2,2018,ladakh
Realme,606,0.046911286576869,2,2018,ladakh
Apple,358,0.027713268307787003,2,2018,ladakh
OnePlus,320,0.024771636476234003,2,2018,ladakh
Motorola,265,0.020514011456881,2,2018,ladakh
Lenovo,206,0.015946740981576002,2,2018,ladakh
Micromax,188,0.014553336429787001,2,2018,ladakh
Others,942,0.07292150487691501,2,2018,ladakh
Xiaomi,4906,0.27640993858808904,3,2018,ladakh
Vivo,3378,0.190320581441207,3,2018,ladakh
Samsung,3360,0.18930643979942502,3,2018,ladakh
Oppo,2448,0.137923263282438,3,2018,ladakh
Realme,819,0.046143444701109,3,2018,ladakh
Apple,457,0.025747929460814,3,2018,ladakh
OnePlus,440,0.024790129021353,3,2018,ladakh
Motorola,364,0.020508197644937002,3,2018,ladakh
Lenovo,240,0.013521888557101002,3,2018,ladakh
Huawei,200,0.011268240464251001,3,2018,ladakh
Others,1137,0.06405994703926901,3,2018,ladakh
Xiaomi,6734,0.281957877988527,4,2018,ladakh
Vivo,4711,0.197253276389063,4,2018,ladakh
Samsung,4481,0.18762299543608402,4,2018,ladakh
Oppo,3307,0.138466691789138,4,2018,ladakh
Realme,1087,0.045513545199514005,4,2018,ladakh
Apple,591,0.024745634970481004,4,2018,ladakh
OnePlus,555,0.023238286647406,4,2018,ladakh
Motorola,486,0.020349202361512,4,2018,ladakh
Lenovo,349,0.014612904576476002,4,2018,ladakh
Huawei,278,0.011640078717079,4,2018,ladakh
Others,1304,0.054599505924716005,4,2018,ladakh
Xiaomi,8452,0.285068636378967,1,2019,ladakh
Vivo,5967,0.201254679753111,1,2019,ladakh
Samsung,5464,0.18428952072582502,1,2019,ladakh
Oppo,4167,0.140544369118688,1,2019,ladakh
Realme,1345,0.045364093224054006,1,2019,ladakh
Apple,703,0.023710749097777,1,2019,ladakh
OnePlus,669,0.022563998785793002,1,2019,ladakh
Motorola,564,0.019022563998785002,1,2019,ladakh
Lenovo,380,0.012816621133933,1,2019,ladakh
Huawei,375,0.012647981382171,1,2019,ladakh
Others,1563,0.05271678640089,1,2019,ladakh
Xiaomi,10276,0.289334384502759,2,2019,ladakh
Vivo,7098,0.199853587115666,2,2019,ladakh
Samsung,6545,0.184283139993242,2,2019,ladakh
Oppo,5008,0.141006870143034,2,2019,ladakh
Realme,1573,0.04428989751098,2,2019,ladakh
Apple,862,0.024270751210721003,2,2019,ladakh
OnePlus,777,0.021877463678342,2,2019,ladakh
Motorola,658,0.01852686113301,2,2019,ladakh
Lenovo,465,0.013092690618312001,2,2019,ladakh
Huawei,458,0.012895596350940002,2,2019,ladakh
Others,1796,0.050568757742989,2,2019,ladakh
Xiaomi,11485,0.293186633650728,3,2019,ladakh
Vivo,7940,0.202690628749393,3,2019,ladakh
Samsung,7048,0.17991984274883202,3,2019,ladakh
Oppo,5503,0.14047941183978702,3,2019,ladakh
Realme,1760,0.044928905113215005,3,2019,ladakh
Apple,953,0.024327981007326003,3,2019,ladakh
OnePlus,884,0.022566563704592,3,2019,ladakh
Motorola,683,0.017435478518367003,3,2019,ladakh
Huawei,560,0.014295560717841,3,2019,ladakh
Lenovo,442,0.011283281852296,3,2019,ladakh
Others,1915,0.048885712097618,3,2019,ladakh
Xiaomi,12590,0.29205715876403404,4,2019,ladakh
Vivo,8910,0.20669017351767602,4,2019,ladakh
Samsung,7684,0.178249976802449,4,2019,ladakh
Oppo,6141,0.142456156629859,4,2019,ladakh
Realme,2003,0.046464693328384,4,2019,ladakh
Apple,1058,0.024543008258327,4,2019,ladakh
OnePlus,954,0.022130463023104,4,2019,ladakh
Motorola,752,0.017444557854690002,4,2019,ladakh
Huawei,607,0.014080913055581,4,2019,ladakh
Lenovo,433,0.010044539296650001,4,2019,ladakh
Others,1976,0.04583835946924,4,2019,ladakh
Xiaomi,13890,0.29064657878217204,1,2020,ladakh
Vivo,10052,0.21033689056287902,1,2020,ladakh
Samsung,8475,0.17733835530445702,1,2020,ladakh
Oppo,6916,0.144716467880309,1,2020,ladakh
Realme,2292,0.04795982423101,1,2020,ladakh
Apple,1130,0.023645114040594002,1,2020,ladakh
OnePlus,1058,0.022138522703494003,1,2020,ladakh
Motorola,787,0.016467880309688,1,2020,ladakh
Huawei,703,0.014710190416405,1,2020,ladakh
Lenovo,453,0.009478970495919,1,2020,ladakh
Others,2034,0.042561205273069,1,2020,ladakh
Xiaomi,15512,0.29249160915639,2,2020,ladakh
Vivo,11201,0.211204133197571,2,2020,ladakh
Samsung,9371,0.176697967341705,2,2020,ladakh
Oppo,7736,0.14586868801146402,2,2020,ladakh
Realme,2628,0.049553116868424,2,2020,ladakh
Apple,1234,0.023268092167288004,2,2020,ladakh
OnePlus,1131,0.021325941848625,2,2020,ladakh
Motorola,828,0.015612625862654002,2,2020,ladakh
Huawei,786,0.014820681072519002,2,2020,ladakh
Lenovo,461,0.008692536863144001,2,2020,ladakh
Others,2146,0.040464607610212006,2,2020,ladakh
Xiaomi,17122,0.293179911302888,3,2020,ladakh
Vivo,12388,0.21211965548535103,3,2020,ladakh
Samsung,10309,0.17652094998373302,3,2020,ladakh
Oppo,8583,0.146966661529768,3,2020,ladakh
Realme,3003,0.051420352391226005,3,2020,ladakh
Apple,1338,0.022910566599886002,3,2020,ladakh
OnePlus,1228,0.021027037208266,3,2020,ladakh
Motorola,865,0.014811390215920001,3,2020,ladakh
Huawei,851,0.014571668293351001,3,2020,ladakh
Lenovo,500,0.008561497234636001,3,2020,ladakh
Others,2214,0.037910309754969,3,2020,ladakh
Xiaomi,18866,0.290904044531478,4,2020,ladakh
Vivo,13750,0.21201794828304002,4,2020,ladakh
Samsung,11484,0.17707739040599502,4,2020,ladakh
Oppo,9683,0.149306894052703,4,2020,ladakh
Realme,3480,0.053659815274543006,4,2020,ladakh
Apple,1484,0.022882518927420003,4,2020,ladakh
OnePlus,1397,0.021541023545556003,4,2020,ladakh
Huawei,924,0.014247606124620001,4,2020,ladakh
Motorola,912,0.014062572278846,4,2020,ladakh
Lenovo,524,0.008079811265477,4,2020,ladakh
Others,2349,0.036220375310317,4,2020,ladakh
Xiaomi,20199,0.288891431513608,1,2021,ladakh
Vivo,15183,0.217151275046839,1,2021,ladakh
Samsung,12232,0.174945293840014,1,2021,ladakh
Oppo,10382,0.14848610535047702,1,2021,ladakh
Realme,3940,0.056350920350691,1,2021,ladakh
Apple,1613,0.023069551910067,1,2021,ladakh
OnePlus,1531,0.021896766258098003,1,2021,ladakh
Huawei,941,0.013458430469543,1,2021,ladakh
Motorola,924,0.01321529198072,1,2021,ladakh
Lenovo,520,0.007437177305167001,1,2021,ladakh
Others,2454,0.03509775597477,1,2021,ladakh
Xiaomi,21227,0.28284564545357604,2,2021,ladakh
Vivo,16463,0.21936627225242503,2,2021,ladakh
Samsung,13134,0.175007994883274,2,2021,ladakh
Oppo,11029,0.14695927939452,2,2021,ladakh
Realme,4715,0.062826457733717,2,2021,ladakh
Apple,1823,0.024291120349642002,2,2021,ladakh
OnePlus,1741,0.023198486302099003,2,2021,ladakh
Motorola,922,0.012285470632128,2,2021,ladakh
Huawei,894,0.011912376079309001,2,2021,ladakh
Lenovo,490,0.006529154674341,2,2021,ladakh
Others,2610,0.034777742244963,2,2021,ladakh
Xiaomi,22384,0.275631079916266,3,2021,ladakh
Vivo,18124,0.223174485900751,3,2021,ladakh
Samsung,13661,0.16821819972909702,3,2021,ladakh
Oppo,12095,0.14893486023888602,3,2021,ladakh
Realme,5579,0.06869843615318301,3,2021,ladakh
OnePlus,2176,0.026794729713089,3,2021,ladakh
Apple,2004,0.024676763945326002,3,2021,ladakh
Huawei,1013,0.012473833271764,3,2021,ladakh
Motorola,910,0.011205516561999002,3,2021,ladakh
Lenovo,476,0.005861347124738001,3,2021,ladakh
Others,2788,0.034330747444895005,3,2021,ladakh
Xiaomi,23462,0.269501590911701,4,2021,ladakh
Vivo,19473,0.22368103656225202,4,2021,ladakh
Samsung,14073,0.161652710293256,4,2021,ladakh
Oppo,12900,0.14817877942037902,4,2021,ladakh
Realme,6879,0.07901719563044901,4,2021,ladakh
OnePlus,2678,0.030761455138587003,4,2021,ladakh
Apple,2358,0.027085702470794,4,2021,ladakh
Huawei,958,0.011004284549203,4,2021,ladakh
Motorola,912,0.010475895103208,4,2021,ladakh
Lenovo,449,0.005157540461996,4,2021,ladakh
Others,2915,0.033483809458171004,4,2021,ladakh
Xiaomi,24460,0.264455304242529,1,2022,ladakh
Vivo,20679,0.22357609306750803,1,2022,ladakh
Samsung,14554,0.157354149548069,1,2022,ladakh
Oppo,13813,0.149342645850451,1,2022,ladakh
Realme,7852,0.084893828655451,1,2022,ladakh
OnePlus,2984,0.032262249708082,1,2022,ladakh
Apple,2655,0.028705185313324003,1,2022,ladakh
Huawei,996,0.010768498897201,1,2022,ladakh
Motorola,921,0.009957617956147,1,2022,ladakh
Lenovo,502,0.005427496432123,1,2022,ladakh
Others,3076,0.033256930329109,1,2022,ladakh
Samsung,102,0.203592814371257,1,2018,lakshadweep
Xiaomi,100,0.199600798403193,1,2018,lakshadweep
Vivo,67,0.133732534930139,1,2018,lakshadweep
Oppo,56,0.111776447105788,1,2018,lakshadweep
Huawei,25,0.049900199600798,1,2018,lakshadweep
OnePlus,22,0.043912175648702007,1,2018,lakshadweep
Apple,20,0.039920159680638,1,2018,lakshadweep
Realme,20,0.039920159680638,1,2018,lakshadweep
Gionee,12,0.023952095808383003,1,2018,lakshadweep
COOLPAD,10,0.019960079840319,1,2018,lakshadweep
Others,67,0.133732534930139,1,2018,lakshadweep
Xiaomi,147,0.21428571428571402,2,2018,lakshadweep
Samsung,128,0.18658892128279803,2,2018,lakshadweep
Vivo,97,0.14139941690962102,2,2018,lakshadweep
